created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent
2023-10-26,Client A - Fashion,Traffic,656628,266650.8,39441.6,16952.4,0,0,0,0,1200099.6
2023-10-26,Client A - Fashion,Sales,1194646.8,349663.2,87079.2,55766.4,7444.8,240,759.6,1107207.6,1020045.6
2023-10-26,Client B - Beauty,Traffic,252044.4,547490.4,44834.4,56143.2,0,0,0,0,1044915.6
2023-10-26,Client B - Beauty,Sales,140878.8,242966.4,88722,11726.4,6444,411.6,601.2,6475159.2,3119944.8
2023-10-26,Client C - Fashion,Traffic,688384.8,126956.4,104108.4,37228.8,0,0,0,0,841608
2023-10-26,Client C - Fashion,Sales,676762.8,355267.2,115430.4,33146.4,8811.6,1032,986.4,3003236.4,2338976.4
2023-10-26,Client D - Beauty,Traffic,613178.4,547327.2,57457.2,10731.6,0,0,0,0,4052881.2
2023-10-26,Client D - Beauty,Sales,948046.8,261078,35676,55393.2,8881.2,884.4,470.4,3996117.6,5013130.8
2023-10-26,Client E - FMCG,Traffic,297247.2,447708,51526.8,41785.2,0,0,0,0,232219.2
2023-10-26,Client E - FMCG,Sales,308547.6,123453.6,98658,33585.6,6620.4,1045.2,436.8,8456961.6,3263372.4
2023-10-26,Client F - FMCG,Traffic,277101.6,443247.6,110410.8,39284.4,0,0,0,0,5564322
2023-10-26,Client F - FMCG,Sales,260134.8,582296.4,52300.8,51832.8,10150.8,247.2,489.6,7266056.4,300256.8
2023-10-27,Client A - Fashion,Traffic,1090909.2,181326,51134.4,13419.6,0,0,0,0,1246712.4
2023-10-27,Client A - Fashion,Sales,646076.4,597907.2,12054,6327.6,1718.4,645.6,145.2,8517460.8,3661680
2023-10-27,Client B - Beauty,Traffic,680960.4,151266,94917.6,24716.4,0,0,0,0,5355435.6
2023-10-27,Client B - Beauty,Sales,329401.2,280506,69236.4,13974,6492,550.8,1030.8,6887862,1031712
2023-10-27,Client C - Fashion,Traffic,1008176.4,381580.8,14487.6,22857.6,0,0,0,0,5930524.8
2023-10-27,Client C - Fashion,Sales,136800,252789.6,104146.8,19918.8,4779.6,718.8,1009.2,8583322.8,789662.4
2023-10-27,Client D - Beauty,Traffic,597978,137352,13947.6,20121.6,0,0,0,0,3684882
2023-10-27,Client D - Beauty,Sales,1106403.6,374388,52816.8,6704.4,2436,670.8,68.4,6700250.4,451251.6
2023-10-27,Client E - FMCG,Traffic,699558,248130,71619.6,14996.4,0,0,0,0,4930484.4
2023-10-27,Client E - FMCG,Sales,161728.8,70387.2,81451.2,15868.8,5160,178.8,960,9320299.2,4078602
2023-10-27,Client F - FMCG,Traffic,368925.6,473342.4,113792.4,16593.6,0,0,0,0,2979914.4
2023-10-27,Client F - FMCG,Sales,206665.2,257479.2,101080.8,45082.8,8992.8,795.6,307.2,7019614.8,5662224
2023-10-28,Client A - Fashion,Traffic,523173.6,203286,21045.6,33057.6,0,0,0,0,2090305.2
2023-10-28,Client A - Fashion,Sales,991916.4,354673.2,94587.6,24349.2,6213.6,433.2,918,8962862.4,5401915.2
2023-10-28,Client B - Beauty,Traffic,668366.4,455599.2,69080.4,9250.8,0,0,0,0,1901654.4
2023-10-28,Client B - Beauty,Sales,1133857.2,482172,47618.4,53040,8240.4,1011.6,852,2552226,4919402.4
2023-10-28,Client C - Fashion,Traffic,382299.6,493657.2,117918,52204.8,0,0,0,0,389673.6
2023-10-28,Client C - Fashion,Sales,289935.6,492748.8,14101.2,15447.6,3657.6,460.8,340.8,722924.4,4162269.6
2023-10-28,Client D - Beauty,Traffic,773035.2,353391.6,78798,7117.2,0,0,0,0,2692094.4
2023-10-28,Client D - Beauty,Sales,295707.6,169470,49341.6,31687.2,7688.4,589.2,460.8,7777675.2,2312390.4
2023-10-28,Client E - FMCG,Traffic,850294.8,154701.6,16035.6,54880.8,0,0,0,0,3362514
2023-10-28,Client E - FMCG,Sales,1065250.8,343318.8,112986,57621.6,6472.8,894,1195.2,4628140.8,443588.4
2023-10-28,Client F - FMCG,Traffic,439446,365440.8,86150.4,16126.8,0,0,0,0,3832490.4
2023-10-28,Client F - FMCG,Sales,348571.2,77895.6,77744.4,56383.2,6662.4,1179.6,141.6,7433617.2,1110172.8
2023-10-29,Client A - Fashion,Traffic,1166637.6,279248.4,68833.2,28524,0,0,0,0,3190593.6
2023-10-29,Client A - Fashion,Sales,767416.8,105246,21547.2,15705.6,10762.8,878.4,434.4,9289803.6,2437272
2023-10-29,Client B - Beauty,Traffic,336033.6,514323.6,30620.4,46075.2,0,0,0,0,2381416.8
2023-10-29,Client B - Beauty,Sales,1130407.2,381897.6,77961.6,45958.8,4786.8,603.6,919.2,6260862,4654624.8
2023-10-29,Client C - Fashion,Traffic,1025050.8,430087.2,67928.4,26629.2,0,0,0,0,2448877.2
2023-10-29,Client C - Fashion,Sales,586245.6,522048,29468.4,51433.2,1257.6,595.2,152.4,1435365.6,4823364
2023-10-29,Client D - Beauty,Traffic,900508.8,364316.4,78436.8,16068,0,0,0,0,5652663.6
2023-10-29,Client D - Beauty,Sales,403752,354709.2,46232.4,42115.2,1406.4,781.2,657.6,1968872.4,2252456.4
2023-10-29,Client E - FMCG,Traffic,413238,596107.2,30272.4,49579.2,0,0,0,0,4373976
2023-10-29,Client E - FMCG,Sales,333198,223482,113409.6,48928.8,11504.4,1044,672,4152562.8,4499326.8
2023-10-29,Client F - FMCG,Traffic,718611.6,251635.2,32731.2,50402.4,0,0,0,0,5881498.8
2023-10-29,Client F - FMCG,Sales,802719.6,560388,114667.2,48144,8028,250.8,133.2,7424626.8,2566386
2023-10-30,Client A - Fashion,Traffic,1148455.2,220630.8,80697.6,44202,0,0,0,0,3733694.4
2023-10-30,Client A - Fashion,Sales,449654.4,99823.2,36219.6,25353.6,1832.4,184.8,447.6,4832919.6,3773664
2023-10-30,Client B - Beauty,Traffic,828021.6,244389.6,94306.8,42116.4,0,0,0,0,1044206.4
2023-10-30,Client B - Beauty,Sales,496988.4,112027.2,75684,41661.6,1779.6,331.2,985.2,1727130,2197704
2023-10-30,Client C - Fashion,Traffic,630541.2,141220.8,59781.6,59665.2,0,0,0,0,5227252.8
2023-10-30,Client C - Fashion,Sales,597160.8,250762.8,88279.2,35601.6,3654,146.4,1142.4,7450495.2,5250463.2
2023-10-30,Client D - Beauty,Traffic,1039659.6,292815.6,22777.2,16873.2,0,0,0,0,5717052
2023-10-30,Client D - Beauty,Sales,1008544.8,585808.8,85988.4,55500,9948,506.4,457.2,7771440,2998710
2023-10-30,Client E - FMCG,Traffic,1135258.8,244872,39949.2,36732,0,0,0,0,183360
2023-10-30,Client E - FMCG,Sales,907347.6,374808,69543.6,38470.8,4812,1080,859.2,1834010.4,634438.8
2023-10-30,Client F - FMCG,Traffic,1114933.2,84091.2,60062.4,17384.4,0,0,0,0,1516160.4
2023-10-30,Client F - FMCG,Sales,783954,101542.8,17109.6,9283.2,9760.8,926.4,1002,1746439.2,5226597.6
2023-10-31,Client A - Fashion,Traffic,885594,109729.2,78625.2,31237.2,0,0,0,0,5732302.8
2023-10-31,Client A - Fashion,Sales,1153830,572235.6,114390,20595.6,8484,174,834,1596884.4,4281636
2023-10-31,Client B - Beauty,Traffic,166939.2,570142.8,28417.2,24835.2,0,0,0,0,1883515.2
2023-10-31,Client B - Beauty,Sales,1115198.4,73593.6,78181.2,34881.6,10826.4,736.8,151.2,8181439.2,374047.2
2023-10-31,Client C - Fashion,Traffic,276558,488948.4,81602.4,31087.2,0,0,0,0,5847456
2023-10-31,Client C - Fashion,Sales,996895.2,396322.8,87478.8,8727.6,5000.4,1198.8,722.4,4230220.8,4971300
2023-10-31,Client D - Beauty,Traffic,341628,130928.4,32163.6,30474,0,0,0,0,5270307.6
2023-10-31,Client D - Beauty,Sales,1050493.2,432010.8,62830.8,48818.4,10628.4,297.6,783.6,1316916,2712081.6
2023-10-31,Client E - FMCG,Traffic,521089.2,598243.2,26880,58896,0,0,0,0,5303661.6
2023-10-31,Client E - FMCG,Sales,644640,352470,75618,33046.8,3042,1054.8,926.4,3359457.6,856384.8
2023-10-31,Client F - FMCG,Traffic,732590.4,366646.8,97116,18868.8,0,0,0,0,3299908.8
2023-10-31,Client F - FMCG,Sales,611136,85059.6,59715.6,43364.4,3724.8,242.4,597.6,6995390.4,3927344.4
2023-11-01,Client A - Fashion,Traffic,1394570.8,603821.4,70441,20708.8,0,0,0,0,5783664.6
2023-11-01,Client A - Fashion,Sales,298599,529788,104725.6,50106,4459,1317.4,848.4,9413948.6,5961030.6
2023-11-01,Client B - Beauty,Traffic,227050.6,589155,129910.2,15209.6,0,0,0,0,5767101.2
2023-11-01,Client B - Beauty,Sales,1077811,190409.8,101014.2,11027.8,8831.2,1080.8,778.4,7347929.4,2707805.8
2023-11-01,Client C - Fashion,Traffic,410050.2,212485,50177.4,24357.2,0,0,0,0,3969196
2023-11-01,Client C - Fashion,Sales,167179.6,457084.6,139952.4,35140,13886.6,1296.4,548.8,1841697.2,215199.6
2023-11-01,Client D - Beauty,Traffic,888182.4,132965,82451.6,16163,0,0,0,0,1648122
2023-11-01,Client D - Beauty,Sales,1295424.2,309114.4,52998.4,69384,7382.2,474.6,751.8,6264073.2,1559458.6
2023-11-01,Client E - FMCG,Traffic,675158.4,237378.4,46139.8,16420.6,0,0,0,0,5797752.8
2023-11-01,Client E - FMCG,Sales,975399.6,247447.2,37193.8,38077.2,10449.6,1170.4,1019.2,5506611.6,277586.4
2023-11-01,Client F - FMCG,Traffic,1363670,586385.8,27844.6,23643.2,0,0,0,0,3208990.4
2023-11-01,Client F - FMCG,Sales,1388395.4,473915.4,73367,52530.8,4754.4,1089.2,828.8,10316742.8,2198644
2023-11-02,Client A - Fashion,Traffic,264857.6,271038.6,130335.8,25915.4,0,0,0,0,6568426.2
2023-11-02,Client A - Fashion,Sales,1187844,624846.6,129901.8,64390.2,8874.6,245,70,7600952.8,1105924.4
2023-11-02,Client B - Beauty,Traffic,1305402,124958.4,33513.2,13945.4,0,0,0,0,5257110.6
2023-11-02,Client B - Beauty,Sales,1111222,530268.2,32421.2,38957.8,12922,1008,1241.8,10090080,6083281.4
2023-11-02,Client C - Fashion,Traffic,674872.8,593898.2,30319.8,25594.8,0,0,0,0,6057471
2023-11-02,Client C - Fashion,Sales,949621.4,655375,61440.4,41515.6,10599.4,635.6,375.2,1468184.2,3740790.2
2023-11-02,Client D - Beauty,Traffic,232041.6,636434.4,85796.2,18291,0,0,0,0,3513144.6
2023-11-02,Client D - Beauty,Sales,1156701,137747.4,132728.4,47062.4,7382.2,1145.2,1366.4,3253846.4,2416814.4
2023-11-02,Client E - FMCG,Traffic,1395020.2,315323.4,101106.6,63882,0,0,0,0,3317220.2
2023-11-02,Client E - FMCG,Sales,858632.6,437061.8,72884,25034.8,7978.6,1398.6,208.6,1319530.8,3586272.2
2023-11-02,Client F - FMCG,Traffic,568107.4,238897.4,61395.6,63211.4,0,0,0,0,4806477.2
2023-11-02,Client F - FMCG,Sales,1171844.8,369714.8,124681.2,65654.4,9167.2,432.6,33.6,4068730.4,3905665.4
2023-11-03,Client A - Fashion,Traffic,601032.6,689472,124475.4,51923.2,0,0,0,0,5193969.2
2023-11-03,Client A - Fashion,Sales,1139812.8,554411.2,82713.4,24694.6,2847.6,812,112,7900681.6,233801.4
2023-11-03,Client B - Beauty,Traffic,469107.8,686728,81715.2,8754.2,0,0,0,0,3812520.6
2023-11-03,Client B - Beauty,Sales,592858,170609.6,122043.6,36989.4,5005,1269.8,29.4,8187645.2,453861.8
2023-11-03,Client C - Fashion,Traffic,984291,83008.8,81327.4,21742,0,0,0,0,252672
2023-11-03,Client C - Fashion,Sales,766074.4,304019.8,27182.4,68481,7009.8,1132.6,966,2159577,2989849.8
2023-11-03,Client D - Beauty,Traffic,590669.8,411086.2,16300.2,40706.4,0,0,0,0,5829797.4
2023-11-03,Client D - Beauty,Sales,1354249.4,325729.6,125735.4,16956.8,3705.8,233.8,1282.4,10663620.8,4142670
2023-11-03,Client E - FMCG,Traffic,1301150.2,79084.6,35565.6,65290.4,0,0,0,0,294670.6
2023-11-03,Client E - FMCG,Sales,1052427.6,412330.8,129518.2,19289.2,6585.6,484.4,424.2,10143635.6,4618556.6
2023-11-03,Client F - FMCG,Traffic,198696.4,138853.4,70246.4,62281.8,0,0,0,0,4320787.8
2023-11-03,Client F - FMCG,Sales,912410.8,160952.4,45402,38705.8,5019,259,359.8,10697038.8,3100162.8
2023-11-04,Client A - Fashion,Traffic,1334950.4,300223,126912.8,51892.4,0,0,0,0,2613014.6
2023-11-04,Client A - Fashion,Sales,1027777.8,582591.8,97426,22505,6244,1023.4,200.2,2774212,5260936.8
2023-11-04,Client B - Beauty,Traffic,463867.6,149402.4,44702,40482.4,0,0,0,0,4335297.4
2023-11-04,Client B - Beauty,Sales,602924,469982.8,100112.6,66788.4,2349.2,735,1243.2,3072141.8,3859910.6
2023-11-04,Client C - Fashion,Traffic,303902.2,485387,109874.8,61076.4,0,0,0,0,4494807.8
2023-11-04,Client C - Fashion,Sales,1213452.8,660149,17645.6,29289.4,8198.4,1110.2,456.4,7368918.2,1824391.8
2023-11-04,Client D - Beauty,Traffic,391672.4,225073.8,102328.8,68518.8,0,0,0,0,5013254.4
2023-11-04,Client D - Beauty,Sales,1369457.6,218531.6,20006,38498.6,13526.8,1302,105,1795259.2,1868036.8
2023-11-04,Client E - FMCG,Traffic,1105382.6,379986.6,88608.8,37829.4,0,0,0,0,6504901.2
2023-11-04,Client E - FMCG,Sales,1253053.2,366312.8,58662.8,63653.8,10871,821.8,1142.4,6186030.2,1382178
2023-11-04,Client F - FMCG,Traffic,491684.2,439553.8,81649.4,66465,0,0,0,0,4828625.2
2023-11-04,Client F - FMCG,Sales,707291.2,458754.8,76959.4,42420,9465.4,1223.6,1135.4,8237238.8,5389361.6
2023-11-05,Client A - Fashion,Traffic,602081.2,509775,88771.2,65800,0,0,0,0,1044710.8
2023-11-05,Client A - Fashion,Sales,479402,271350.8,73547.6,57248.8,5409.6,742,355.6,598042.2,587393.8
2023-11-05,Client B - Beauty,Traffic,454493.2,431555.6,83846,23396.8,0,0,0,0,5383379.4
2023-11-05,Client B - Beauty,Sales,437813.6,342123.6,129280.2,29979.6,3480.4,429.8,375.2,5309098.2,945722.4
2023-11-05,Client C - Fashion,Traffic,180889.8,226812.6,103958.4,52550.4,0,0,0,0,2250221.4
2023-11-05,Client C - Fashion,Sales,1347078.6,291824.4,40943,23619.4,8633.8,996.8,1334.2,1855562.8,202417.6
2023-11-05,Client D - Beauty,Traffic,623957.6,550992.4,59101,9725.8,0,0,0,0,1036267.4
2023-11-05,Client D - Beauty,Sales,865950.4,425773.6,68391.4,42494.2,7418.6,716.8,1352.4,1180365.2,5081904.8
2023-11-05,Client E - FMCG,Traffic,1083292,615420.4,44765,41536.6,0,0,0,0,2034200
2023-11-05,Client E - FMCG,Sales,329382.2,666237.6,61916.4,55615,5371.8,1131.2,316.4,6620131,4591182.4
2023-11-05,Client F - FMCG,Traffic,1157248.4,81650.8,38346,64705.2,0,0,0,0,2713921
2023-11-05,Client F - FMCG,Sales,1360591.4,214330.2,135158.8,67207,11879,589.4,973,8632621.2,3237469.2
2023-11-06,Client A - Fashion,Traffic,1293362,407451.8,133239.4,50178.8,0,0,0,0,3434697
2023-11-06,Client A - Fashion,Sales,1256955,218652,51637.6,68447.4,10743.6,266,1323,8813918.4,2713515
2023-11-06,Client B - Beauty,Traffic,1096699.8,293160,29388.8,21989.8,0,0,0,0,991310.6
2023-11-06,Client B - Beauty,Sales,440204.8,579548.2,68957,39172,7575.4,1267,628.6,4871778.8,5044503.8
2023-11-06,Client C - Fashion,Traffic,684429.2,326754.4,130345.6,10061.8,0,0,0,0,1458263.8
2023-11-06,Client C - Fashion,Sales,1231154.4,220633,24582.6,8205.4,11974.2,1015,386.4,10036637.8,6326605.6
2023-11-06,Client D - Beauty,Traffic,518596.4,455540.4,89082,51720.2,0,0,0,0,570528
2023-11-06,Client D - Beauty,Sales,859684,150753.4,48543.6,63061.6,11783.8,358.4,616,5112058,6864548.6
2023-11-06,Client E - FMCG,Traffic,347732,209253.8,30902.2,22229.2,0,0,0,0,4334093.4
2023-11-06,Client E - FMCG,Sales,265259.4,374046.4,50897,28569.8,7226.8,915.6,1299.2,4557966,3636189.2
2023-11-06,Client F - FMCG,Traffic,1387827,491617,84477.4,17654,0,0,0,0,6479691.4
2023-11-06,Client F - FMCG,Sales,673220.8,144205.6,14225.4,69788.6,6305.6,1160.6,79.8,2099808.2,6588211
2023-11-07,Client A - Fashion,Traffic,393408.4,682726.8,30823.8,23095.8,0,0,0,0,6793563
2023-11-07,Client A - Fashion,Sales,1346822.4,428288,41945.4,15306.2,8187.2,1017.8,302.4,4237912,1136548
2023-11-07,Client B - Beauty,Traffic,1219155,93879.8,104778.8,31596.6,0,0,0,0,2287576.2
2023-11-07,Client B - Beauty,Sales,651483,503837.6,99372,36401.4,13533.8,532,779.8,7181426,539826
2023-11-07,Client C - Fashion,Traffic,612012.8,554632.4,22689.8,45724,0,0,0,0,3861524.8
2023-11-07,Client C - Fashion,Sales,622860,591493,53061.4,23924.6,4866.4,498.4,354.2,1568161,3403689.8
2023-11-07,Client D - Beauty,Traffic,734888,178742.2,84621.6,65193.8,0,0,0,0,4927235.6
2023-11-07,Client D - Beauty,Sales,319391.8,650839,38459.4,26443.2,12140.8,259,1240.4,9513848.4,6458391.8
2023-11-07,Client E - FMCG,Traffic,703833.2,225841,36243.2,30692.2,0,0,0,0,3729262.6
2023-11-07,Client E - FMCG,Sales,1039627.4,257021.8,45077.2,43890,3474.8,708.4,336,8620245.2,1458713.2
2023-11-07,Client F - FMCG,Traffic,1175858.6,151286.8,62588.4,33556.6,0,0,0,0,5750173.8
2023-11-07,Client F - FMCG,Sales,507831.8,422535.4,108087,28777,9676.8,875,642.6,10044823.6,1433656
2023-11-08,Client A - Fashion,Traffic,402514,298235,88751.6,62564.6,0,0,0,0,6193059.6
2023-11-08,Client A - Fashion,Sales,1222222.4,144746,91365.4,8971.2,11996.6,1178.8,800.8,841428,1841926.8
2023-11-08,Client B - Beauty,Traffic,1207564.4,576234.4,41042.4,61703.6,0,0,0,0,195545
2023-11-08,Client B - Beauty,Sales,467910.8,638954.4,87092.6,10022.6,5087.6,1198.4,765.8,8050067.2,2738269.8
2023-11-08,Client C - Fashion,Traffic,965841.8,565073.6,112639.8,61665.8,0,0,0,0,6124085.8
2023-11-08,Client C - Fashion,Sales,1036082.6,463185.8,137298,35278.6,7058.8,1197,1248.8,4607827,4577276.2
2023-11-08,Client D - Beauty,Traffic,1141483,614301.8,136435.6,40929,0,0,0,0,2442122.2
2023-11-08,Client D - Beauty,Sales,922674.2,691492.2,56513.8,28911.4,9888.2,625.8,166.6,992367.6,4405856
2023-11-08,Client E - FMCG,Traffic,232615.6,169605.8,59304,55689.2,0,0,0,0,4508301
2023-11-08,Client E - FMCG,Sales,989118.2,174742.4,66619,23746.8,5891.2,540.4,333.2,2551351.6,1285942
2023-11-08,Client F - FMCG,Traffic,337866.2,139573,56687.4,61280.8,0,0,0,0,1900810.8
2023-11-08,Client F - FMCG,Sales,982767.8,212605.4,42526.4,14534.8,8583.4,757.4,168,4313057,4908475.6
2023-11-09,Client A - Fashion,Traffic,142401,372527.4,100499,13269.2,0,0,0,0,6830171.6
2023-11-09,Client A - Fashion,Sales,971896.8,658392,121899.4,28254.8,6020,1040.2,1250.2,3506351.8,2046171.4
2023-11-09,Client B - Beauty,Traffic,1160679.8,404014.8,78656.2,36764,0,0,0,0,2547515.6
2023-11-09,Client B - Beauty,Sales,771184.4,155657.6,41078.8,20972,8409.8,246.4,833,3876282.2,1989622.6
2023-11-09,Client C - Fashion,Traffic,915198.2,621957,31953.6,19014.8,0,0,0,0,3670570.4
2023-11-09,Client C - Fashion,Sales,280683.2,519989.4,97767.6,12273.8,10890.6,212.8,1183,6962944.8,3873248.4
2023-11-09,Client D - Beauty,Traffic,446626.6,265869.8,49805,44311.4,0,0,0,0,6109553.8
2023-11-09,Client D - Beauty,Sales,159145,446805.8,81452,12821.2,11212.6,1149.4,158.2,1364624.8,1920364.6
2023-11-09,Client E - FMCG,Traffic,194010.6,200223.8,45392.2,14495.6,0,0,0,0,3607373
2023-11-09,Client E - FMCG,Sales,956454.8,390231.8,108386.6,51116.8,12054,1261.4,705.6,3938960.2,5424988.8
2023-11-09,Client F - FMCG,Traffic,997561.6,94151.4,80276,62034,0,0,0,0,397184.2
2023-11-09,Client F - FMCG,Sales,430407.6,515739,86465.4,21442.4,13055,623,1061.2,7211229.2,590618
2023-11-10,Client A - Fashion,Traffic,676270,413151.2,15729,7435.4,0,0,0,0,6852714.4
2023-11-10,Client A - Fashion,Sales,1131975.6,458861.2,25774,30504.6,4796.4,478.8,1358,9329891.2,2140824
2023-11-10,Client B - Beauty,Traffic,1228761.8,213668,91924,45575.6,0,0,0,0,6790466.2
2023-11-10,Client B - Beauty,Sales,621251.4,654022.6,21268.8,39424,1776.6,1008,359.8,3097102.4,2930788
2023-11-10,Client C - Fashion,Traffic,982975,523948.6,48224.4,62342,0,0,0,0,5225283
2023-11-10,Client C - Fashion,Sales,390027.4,524475,74769.8,15617,4114.6,698.6,1030.4,8181695.2,1493024.4
2023-11-10,Client D - Beauty,Traffic,609299.6,237333.6,78521.8,13603.8,0,0,0,0,800629.2
2023-11-10,Client D - Beauty,Sales,816383.4,522139.8,133275.8,11477.2,10799.6,967.4,435.4,7540237.6,1217066.2
2023-11-10,Client E - FMCG,Traffic,784764.4,576464,126588,31466.4,0,0,0,0,2632373.8
2023-11-10,Client E - FMCG,Sales,183654.8,147957.6,138524.4,60734.8,8467.2,919.8,1241.8,3914017.8,6100691.8
2023-11-10,Client F - FMCG,Traffic,1186572.8,260128.4,17467.8,44798.6,0,0,0,0,6082638.8
2023-11-10,Client F - FMCG,Sales,570253.6,618562,71738.8,16143.4,7743.4,698.6,1122.8,1747271.4,2901803.8
2023-11-11,Client A - Fashion,Traffic,158146.8,469914.2,109445,7922.6,0,0,0,0,5532199.4
2023-11-11,Client A - Fashion,Sales,1330016.8,280757.4,19853.4,60386.2,3556,170.8,427,267500.8,4400158
2023-11-11,Client B - Beauty,Traffic,1003527,626159.8,44429,39127.2,0,0,0,0,5499688.6
2023-11-11,Client B - Beauty,Sales,800668.4,663205.2,41609.4,38794,3416,1337,663.6,6839635.6,1386886.2
2023-11-11,Client C - Fashion,Traffic,1176756,292560.8,114641.8,30003.4,0,0,0,0,2425712.8
2023-11-11,Client C - Fashion,Sales,851981.2,371071.4,129374,63940.8,6242.6,1388.8,1390.2,8505186.2,5779355.4
2023-11-11,Client D - Beauty,Traffic,1157483.6,90820.8,60853.8,27781.6,0,0,0,0,4266697.4
2023-11-11,Client D - Beauty,Sales,544628,131208,136931.2,53740.4,2185.4,310.8,292.6,6372695,2486813
2023-11-11,Client E - FMCG,Traffic,1064917,142396.8,69665.4,50366.4,0,0,0,0,367803.8
2023-11-11,Client E - FMCG,Sales,324969.4,126249.2,48447,20529.6,10430,1101.8,1349.6,3310171.2,2680118
2023-11-11,Client F - FMCG,Traffic,1381122.4,235116,102671.8,12093.2,0,0,0,0,6924650.6
2023-11-11,Client F - FMCG,Sales,1289365,131213.6,92401.4,43768.2,3971.8,541.8,520.8,4777992.8,2800954.8
2023-11-12,Client A - Fashion,Traffic,908233.2,570761.8,76147.4,54532.8,0,0,0,0,1428141.4
2023-11-12,Client A - Fashion,Sales,403163.6,244326.6,59675,62552,8023.4,324.8,175,8123246.6,377738.2
2023-11-12,Client B - Beauty,Traffic,1371536.6,209195,46219.6,64232,0,0,0,0,4301208.8
2023-11-12,Client B - Beauty,Sales,659913.8,495947.2,118658.4,52997,3507,1037.4,1054.2,9859004.4,2309136.2
2023-11-12,Client C - Fashion,Traffic,1206979.2,535941,47952.8,16770.6,0,0,0,0,6741827.4
2023-11-12,Client C - Fashion,Sales,921159.4,181123.6,16597,9174.2,11915.4,656.6,438.2,8238119.4,868810.6
2023-11-12,Client D - Beauty,Traffic,1225077,631625.4,34686.4,37850.4,0,0,0,0,3635625
2023-11-12,Client D - Beauty,Sales,692605.2,597745.4,77238,42425.6,2419.2,476,406,7582353.8,6349529.2
2023-11-12,Client E - FMCG,Traffic,542210.2,365174.6,97795.6,59939.6,0,0,0,0,600236
2023-11-12,Client E - FMCG,Sales,1332291.8,264786.2,22723.4,23094.4,1456,239.4,770,5083048.6,217106.4
2023-11-12,Client F - FMCG,Traffic,711737.6,690239.2,128405.2,27767.6,0,0,0,0,5413893.8
2023-11-12,Client F - FMCG,Sales,1358515.2,305842.6,114318.4,18900,12488,914.2,855.4,3591201.6,6289542
2023-11-13,Client A - Fashion,Traffic,704123,229940.2,108876.6,14660.8,0,0,0,0,5227812.8
2023-11-13,Client A - Fashion,Sales,266182,186786.6,74928,44090.2,4954.6,824.6,351.4,457829.4,5192868.8
2023-11-13,Client B - Beauty,Traffic,900837,685428.8,22526,56019.6,0,0,0,0,3617012
2023-11-13,Client B - Beauty,Sales,610514.8,569181.2,66109.4,16590,8583.4,1223.6,212.8,2976180.2,2917793.2
2023-11-13,Client C - Fashion,Traffic,1355309.2,311026.8,93569,29944.6,0,0,0,0,2983731.8
2023-11-13,Client C - Fashion,Sales,736589,317514.4,108229.8,10725.4,11414.2,774.2,812,2858112.6,277704
2023-11-13,Client D - Beauty,Traffic,205570.4,552038.2,102411.4,44060.8,0,0,0,0,2569270.2
2023-11-13,Client D - Beauty,Sales,405109.6,198433.2,72907.8,15220.8,11487,266,1031.8,5152011.2,3181978.8
2023-11-13,Client E - FMCG,Traffic,386848,206448.2,130034.8,66385.2,0,0,0,0,5600581
2023-11-13,Client E - FMCG,Sales,509748.4,418038.6,98333.2,65023,7683.2,449.4,467.6,7180171.6,3554483.8
2023-11-13,Client F - FMCG,Traffic,306507.6,196420,124639.2,10217.2,0,0,0,0,3451149.8
2023-11-13,Client F - FMCG,Sales,1025641.4,520282,85352.4,11587.8,13066.2,666.4,590.8,4491671.8,4126406.2
2023-11-14,Client A - Fashion,Traffic,977076.8,505640.8,53708.2,18376.4,0,0,0,0,1588931.4
2023-11-14,Client A - Fashion,Sales,830757.2,143637.2,89843.6,45439.8,8596,166.6,25.2,11005719.2,5389048
2023-11-14,Client B - Beauty,Traffic,434574,389554.2,61314.4,56592.2,0,0,0,0,5248975.2
2023-11-14,Client B - Beauty,Sales,358645,315222.6,15996.4,34661.2,3169.6,630,19.6,6512993.2,5008071.6
2023-11-14,Client C - Fashion,Traffic,984411.4,618416.4,38985.8,39587.8,0,0,0,0,864638.6
2023-11-14,Client C - Fashion,Sales,889977.2,627116,15080.8,27136.2,12233.2,1012.2,757.4,7310704.8,2449543.6
2023-11-14,Client D - Beauty,Traffic,453615.4,256327.4,75811.4,55468,0,0,0,0,4085641
2023-11-14,Client D - Beauty,Sales,258517,649643.4,134552.6,49826,12793.2,932.4,92.4,10802576.4,2888704
2023-11-14,Client E - FMCG,Traffic,819735,552745.2,103227.6,33590.2,0,0,0,0,3214279.6
2023-11-14,Client E - FMCG,Sales,1013908,206094,126277.2,40129.6,4893,551.6,422.8,3440302.6,1554572.6
2023-11-14,Client F - FMCG,Traffic,679665,477440.6,130032,58268,0,0,0,0,5166578.2
2023-11-14,Client F - FMCG,Sales,1104223.4,167280.4,72345,8352.4,5252.8,1047.2,981.4,817695.2,5623982
2023-11-15,Client A - Fashion,Traffic,256433.8,137795,36708,41253.8,0,0,0,0,3097697.4
2023-11-15,Client A - Fashion,Sales,1375735.2,136557.4,126404.6,49546,5317.2,1353.8,480.2,8449567,2109636.2
2023-11-15,Client B - Beauty,Traffic,569704.8,549305.4,132792.8,20846,0,0,0,0,1713485.2
